source_url	source_url_normalized	ref	fact	bias
http://www.hoax-slayer.com/	hoax-slayer.com	http://mediabiasfactcheck.com/hoax-slayer/	high	center
http://www.voanews.com/	voanews.com	http://mediabiasfactcheck.com/voice-of-america/	high	center
https://www.newscientist.com/	newscientist.com	http://mediabiasfactcheck.com/new-scientist/	high	center
http://www.theskimm.com/	theskimm.com	http://mediabiasfactcheck.com/the-skimm/	high	center
http://www.who.int/en/	who.int-en	http://mediabiasfactcheck.com/world-health-organization-who/	high	center
http://www.anthropocenemagazine.org/	anthropocenemagazine.org	http://mediabiasfactcheck.com/conservation-magazine/	high	center
http://www.atimes.com/	atimes.com	https://mediabiasfactcheck.com/asia-times/	high	center
http://www.allgov.com	allgov.com	https://mediabiasfactcheck.com/allgov/	high	center
http://www.medicaldaily.com/	medicaldaily.com	https://mediabiasfactcheck.com/medical-daily/	high	center
https://www.japantimes.co.jp/	japantimes.co.jp	https://mediabiasfactcheck.com/japan-times/	high	center
https://www.quantamagazine.org/	quantamagazine.org	https://mediabiasfactcheck.com/quanta-magazine/	high	center
http://harvardpolitics.com/	harvardpolitics.com	http://mediabiasfactcheck.com/harvard-political-review/	high	center
https://sciencetrends.com	sciencetrends.com	https://mediabiasfactcheck.com/science-trends/	high	center
http://www.climatecentral.org/	climatecentral.org	http://mediabiasfactcheck.com/climate-central/	high	center
http://siouxcityjournal.com/	siouxcityjournal.com	https://mediabiasfactcheck.com/sioux-city-journal/	high	center
https://www.cpj.org/	cpj.org	http://mediabiasfactcheck.com/committee-to-protect-journalists/	high	center
http://www.bangkokpost.com/	bangkokpost.com	http://mediabiasfactcheck.com/the-bangkok-post/	high	center
http://www.psypost.org/	psypost.org	http://mediabiasfactcheck.com/psypost/	high	center
https://placesjournal.org/	placesjournal.org	http://mediabiasfactcheck.com/places-journal/	high	center
https://www.defconwarningsystem.com	defconwarningsystem.com	https://mediabiasfactcheck.com/defcon-warning-system/	high	center
http://www.pnas.org/	pnas.org	http://mediabiasfactcheck.com/proceedings-of-the-national-academy-of-sciences-of-the-united-states-of-america-pnas/	high	center
http://magicvalley.com/	magicvalley.com	https://mediabiasfactcheck.com/times-news-idaho/	high	center
http://www.skeptic.com/	skeptic.com	http://mediabiasfactcheck.com/skeptic-magazine/	high	center
http://www.marketwatch.com/	marketwatch.com	http://mediabiasfactcheck.com/marketwatch/	high	center
http://retractionwatch.com/	retractionwatch.com	http://mediabiasfactcheck.com/retraction-watch/	high	center
http://www.polygraph.info/	polygraph.info	http://mediabiasfactcheck.com/polygraph-info/	high	center
https://fas.org/	fas.org	http://mediabiasfactcheck.com/federation-of-american-scientists-fas/	high	center
http://www.nwitimes.com	nwitimes.com	https://mediabiasfactcheck.com/northwest-indiana-times/	high	center
http://santamariatimes.com	santamariatimes.com	https://mediabiasfactcheck.com/santa-maria-times/	high	center
https://niskanencenter.org	niskanencenter.org	https://mediabiasfactcheck.com/niskanen-center/	high	center
https://www.scientificamerican.com/	scientificamerican.com	http://mediabiasfactcheck.com/scientific-american/	high	center
http://bismarcktribune.com	bismarcktribune.com	https://mediabiasfactcheck.com/bismarck-tribune/	high	center
http://www.newbernsj.com/	newbernsj.com	http://mediabiasfactcheck.com/new-bern-sun-journal/	high	center
http://verafiles.org	verafiles.org	https://mediabiasfactcheck.com/vera-files/	high	center
https://www.noozhawk.com/	noozhawk.com	https://mediabiasfactcheck.com/noozhawk/	high	center
http://www.thenewsliteracyproject.org/	thenewsliteracyproject.org	https://mediabiasfactcheck.com/news-literacy-project/	high	center
http://www.wral.com/	wral.com	http://mediabiasfactcheck.com/wral/	high	center
http://kff.org/	kff.org	http://mediabiasfactcheck.com/kaiser-family-foundation/	high	center
http://mediashift.org/	mediashift.org	https://mediabiasfactcheck.com/mediashift/	high	center
https://www.thebalance.com	thebalance.com	https://mediabiasfactcheck.com/the-balance/	high	center
http://pogo.org/	pogo.org	http://mediabiasfactcheck.com/project-on-government-oversight/	high	center
http://www.dailyprogress.com	dailyprogress.com	https://mediabiasfactcheck.com/the-daily-progress/	high	center
http://www.eurasiagroup.net/	eurasiagroup.net	http://mediabiasfactcheck.com/eurasia-group/	high	center
https://news.cgtn.com	news.cgtn.com	https://mediabiasfactcheck.com/china-global-television-network-cgtn/	high	center
http://www.poynter.org/	poynter.org	http://mediabiasfactcheck.com/poynter-institute/	high	center
http://www.janes.com/	janes.com	http://mediabiasfactcheck.com/ihs-janes-360/	high	center
http://www.americanheritage.com	americanheritage.com	https://mediabiasfactcheck.com/american-heritage/	high	center
http://www.phnompenhpost.com/	phnompenhpost.com	http://mediabiasfactcheck.com/the-phnom-penh-post/	high	center
http://www.swedishwire.com/	swedishwire.com	http://mediabiasfactcheck.com/the-swedish-wire/	high	center
http://www.pgpf.org/	pgpf.org	http://mediabiasfactcheck.com/peterson-foundation/	high	center
https://ffrf.org/	ffrf.org	https://mediabiasfactcheck.com/freedom-religion-foundation-ffrf/	high	center
http://rapidcityjournal.com	rapidcityjournal.com	https://mediabiasfactcheck.com/rapid-city-journal/	high	center
http://www.ledevoir.com/	ledevoir.com	https://mediabiasfactcheck.com/le-devoir/	high	center
http://auburnpub.com/	auburnpub.com	https://mediabiasfactcheck.com/the-auburn-citizen/	high	center
https://techxplore.com/	techxplore.com	http://mediabiasfactcheck.com/techxplore/	high	center
http://www.dailyrecord.com/	dailyrecord.com	http://mediabiasfactcheck.com/daily-record/	high	center
http://www.scotusblog.com/	scotusblog.com	http://mediabiasfactcheck.com/scotusblog/	high	center
http://www.680news.com/	680news.com	https://mediabiasfactcheck.com/680-news/	high	center
http://nautil.us/	nautil.us	http://mediabiasfactcheck.com/nautilus-magazine/	high	center
http://www.euronews.com/	euronews.com	http://mediabiasfactcheck.com/euronews/	high	center
https://altoday.com/	altoday.com	https://mediabiasfactcheck.com/alabama-today/	high	center
http://www.news24.com/	news24.com	http://mediabiasfactcheck.com/news24-south-africa/	high	center
http://www.economist.com/	economist.com	http://mediabiasfactcheck.com/the-economist/	high	center
https://www.nextbigfuture.com	nextbigfuture.com	https://mediabiasfactcheck.com/next-big-future/	high	center
http://www.politifact.com/	politifact.com	http://mediabiasfactcheck.com/politifact/	high	center
https://www.weforum.org/	weforum.org	https://mediabiasfactcheck.com/world-economic-forum/	high	center
http://poststar.com	poststar.com	https://mediabiasfactcheck.com/the-post-star/	high	center
https://www.thecipherbrief.com/	thecipherbrief.com	https://mediabiasfactcheck.com/the-cipher-brief/	high	center
http://www.mcall.com	mcall.com	https://mediabiasfactcheck.com/the-morning-call/	high	center
