source_url	source_url_normalized	ref	fact	bias
http://now8news.com/	now8news.com	http://mediabiasfactcheck.com/now8news/	low	center
http://www.empiresports.co/	empiresports.co	http://mediabiasfactcheck.com/empire-sports-news/	low	center
https://www.thebeaverton.com/	thebeaverton.com	http://mediabiasfactcheck.com/the-beaverton/	low	center
http://nationalreport.net/	nationalreport.net	http://mediabiasfactcheck.com/national-report/	low	center
http://liberaldarkness.com/	liberaldarkness.com	http://mediabiasfactcheck.com/liberal-darkness/	low	center
https://aceflashman.wordpress.com/	aceflashman.wordpress.com	http://mediabiasfactcheck.com/ace-flashman/	low	center
http://www.burrardstreetjournal.com/	burrardstreetjournal.com	http://mediabiasfactcheck.com/burrard-street-journal/	low	center
https://gawken.com/	gawken.com	http://mediabiasfactcheck.com/gawken/	low	center
http://www.atlbanana.com/	atlbanana.com	http://mediabiasfactcheck.com/the-atlanta-banana/	low	center
https://brokenworldnews.com/	brokenworldnews.com	http://mediabiasfactcheck.com/broken-world-news/	low	center
https://viralcords.com/	viralcords.com	http://mediabiasfactcheck.com/viral-cords/	low	center
http://bigamericannews.com/	bigamericannews.com	http://mediabiasfactcheck.com/big-american-news/	low	center
http://www.politicalgarbagechute.com/	politicalgarbagechute.com	http://mediabiasfactcheck.com/the-political-garbage-chute/	low	center
http://abriluno.com/	abriluno.com	http://mediabiasfactcheck.com/abril-uno/	low	center
http://babylonbee.com/	babylonbee.com	http://mediabiasfactcheck.com/babylon-bee/	low	center
http://freedumjunkshun.com/	freedumjunkshun.com	https://mediabiasfactcheck.com/freedum-junkshun/	low	center
http://realnewsrightnow.com/	realnewsrightnow.com	http://mediabiasfactcheck.com/real-news-right-now/	low	center
http://www.theonion.com/	theonion.com	http://mediabiasfactcheck.com/the-onion/	low	center
http://www.newsbiscuit.com/	newsbiscuit.com	http://mediabiasfactcheck.com/news-biscuit/	low	center
https://thelapine.ca/	thelapine.ca	http://mediabiasfactcheck.com/the-lapine/	low	center
http://newsthump.com/	newsthump.com	http://mediabiasfactcheck.com/news-thump/	low	center
https://bullshitnews.org/	bullshitnews.org	https://mediabiasfactcheck.com/bullshit-news/	low	center
http://www.dailysquib.co.uk/	dailysquib.co.uk	https://mediabiasfactcheck.com/the-daily-squib/	low	center
http://thepeoplescube.com	thepeoplescube.com	https://mediabiasfactcheck.com/the-peoples-cube/	low	center
http://thehardtimes.net/	thehardtimes.net	http://mediabiasfactcheck.com/the-hard-times/	low	center
http://viraldevil.com	viraldevil.com	http://mediabiasfactcheck.com/viral-devil/	low	center
http://www.clickhole.com/	clickhole.com	http://mediabiasfactcheck.com/clickhole/	low	center
http://worldnewsdailyreport.com/	worldnewsdailyreport.com	https://mediabiasfactcheck.com/world-news-daily/	low	center
http://www.hillarybeattrump.org/	hillarybeattrump.org	http://mediabiasfactcheck.com/hillary-beat-trump/	low	center
https://stubhillnews.com/	stubhillnews.com	http://mediabiasfactcheck.com/stubhill-news/	low	center
https://newromantimes.com/	newromantimes.com	http://mediabiasfactcheck.com/new-roman-times/	low	center
http://www.callthecops.net/	callthecops.net	http://mediabiasfactcheck.com/call-the-cops/	low	center
https://adobochronicles.com/	adobochronicles.com	http://mediabiasfactcheck.com/the-adobo-chronicles/	low	center
https://dailyworldupdate.us	dailyworldupdate.us	https://mediabiasfactcheck.com/daily-world-update/	low	center
http://frankmag.ca	frankmag.ca	https://mediabiasfactcheck.com/frank-mag/	low	center
http://www.rockcitytimes.com/	rockcitytimes.com	http://mediabiasfactcheck.com/rock-city-times/	low	center
http://politicops.com/	politicops.com	http://mediabiasfactcheck.com/newslo/	low	center
http://www.derfmagazine.com/	derfmagazine.com	http://mediabiasfactcheck.com/derf-magazine/	low	center
http://waterfordwhispersnews.com/	waterfordwhispersnews.com	http://mediabiasfactcheck.com/waterford-whispers-news/	low	center
http://duhprogressive.com/	duhprogressive.com	https://mediabiasfactcheck.com/duh-progressive/	low	center
http://nottnews.com/	nottnews.com	https://mediabiasfactcheck.com/nottnews/	low	center
http://chronicle.su/	chronicle.su	http://mediabiasfactcheck.com/internet-chronicle/	low	center
http://www.duffelblog.com/	duffelblog.com	https://mediabiasfactcheck.com/duffel-blog/	low	center
http://dandygoat.com/	dandygoat.com	http://mediabiasfactcheck.com/the-dandy-goat/	low	center
http://fmobserver.com/	fmobserver.com	http://mediabiasfactcheck.com/fm-observer/	low	center
http://www.betootaadvocate.com	betootaadvocate.com	https://mediabiasfactcheck.com/the-betoota-advocate/	low	center
http://huzlers.com/	huzlers.com	https://mediabiasfactcheck.com/huzlers/	low	center
http://harddawn.com/	harddawn.com	http://mediabiasfactcheck.com/hard-dawn/	low	center
http://christwire.org/	christwire.org	http://mediabiasfactcheck.com/christwire/	low	center
http://chaser.com.au	chaser.com.au	https://mediabiasfactcheck.com/the-chaser/	low	center
http://dailysnark.com/	dailysnark.com	http://mediabiasfactcheck.com/dailysnark/	low	center
http://www.theunrealtimes.com/	theunrealtimes.com	http://mediabiasfactcheck.com/the-unreal-times/	low	center
http://notallowedto.com/	notallowedto.com	http://mediabiasfactcheck.com/not-allowed-to/	low	center
https://www.newyorker.com/humor/borowitz-report	newyorker.com-humor-borowitz-report	https://mediabiasfactcheck.com/borowitz-report/	low	center
http://observeronline.news/	observeronline.news	https://mediabiasfactcheck.com/observer-online/	low	center
https://theredshtick.com/	theredshtick.com	https://mediabiasfactcheck.com/the-red-shtick/	low	center
https://schmedium.org	schmedium.org	https://mediabiasfactcheck.com/schmedium/	low	center
http://www.theshovel.com.au/	theshovel.com.au	https://mediabiasfactcheck.com/the-shovel/	low	center
https://outabouter.com/	outabouter.com	http://mediabiasfactcheck.com/the-out-and-abouter/	low	center
http://www.the-daily-news.co.uk/	the-daily-news.co.uk	http://mediabiasfactcheck.com/the-daily-news-uk/	low	center
http://www.freewoodpost.com/	freewoodpost.com	http://mediabiasfactcheck.com/free-wood-post/	low	center
http://liberalbias.com/	liberalbias.com	https://mediabiasfactcheck.com/liberal-bias-press/	low	center
https://rochdaleherald.co.uk/amp/	rochdaleherald.co.uk	https://mediabiasfactcheck.com/the-rochdale-herald/	low	center
http://bizstandardnews.com/	bizstandardnews.com	http://mediabiasfactcheck.com/business-standard-news-bs-news/	low	center
http://empirenews.net/	empirenews.net	http://mediabiasfactcheck.com/empire-news/	low	center
http://reductress.com/	reductress.com	http://mediabiasfactcheck.com/reductress/	low	center
http://gomerblog.com/	gomerblog.com	https://mediabiasfactcheck.com/gomer-blog/	low	center
http://eveningharold.com/	eveningharold.com	http://mediabiasfactcheck.com/evening-harold/	low	center
http://thesciencepost.com/	thesciencepost.com	https://mediabiasfactcheck.com/the-science-post/	low	center
http://www.thedailymash.co.uk/	thedailymash.co.uk	http://mediabiasfactcheck.com/the-daily-mash/	low	center
http://dailycurrant.com/	dailycurrant.com	http://mediabiasfactcheck.com/the-daily-currant/	low	center
http://loser.com	loser.com	https://mediabiasfactcheck.com/loser-com/	low	left
http://www.trueactivist.com/	trueactivist.com	http://mediabiasfactcheck.com/true-activist/	low	left
http://resistancereport.com/	resistancereport.com	http://mediabiasfactcheck.com/resistance-report/	low	left
http://democraticreview.com/	democraticreview.com	http://mediabiasfactcheck.com/democratic-review/	low	left
https://www.truthexaminer.com/	truthexaminer.com	http://mediabiasfactcheck.com/truth-examiner/	low	left
http://theproudliberal.org/	theproudliberal.org	http://mediabiasfactcheck.com/the-proud-liberal/	low	left
http://liberalsociety.com/	liberalsociety.com	http://mediabiasfactcheck.com/liberal-society/	low	left
http://www.occupydemocrats.com	occupydemocrats.com	http://mediabiasfactcheck.com/occupy-democrats/	low	left
http://progresstribune.com/	progresstribune.com	http://mediabiasfactcheck.com/progress-tribune/	low	left
http://www.loonwatch.com/	loonwatch.com	http://mediabiasfactcheck.com/loonwatch/	low	left
http://www.bipartisanreport.com/	bipartisanreport.com	http://mediabiasfactcheck.com/bipartisan-report/	low	left
http://realtimepolitics.com/	realtimepolitics.com	http://mediabiasfactcheck.com/real-time-politics/	low	left
http://londonwebnews.com/	londonwebnews.com	https://mediabiasfactcheck.com/london-web-news/	low	left
http://democraticmoms.com/	democraticmoms.com	http://mediabiasfactcheck.com/democratic-moms/	low	left
http://undergroundjournalist.org/	undergroundjournalist.org	https://mediabiasfactcheck.com/underground-journalist/	low	left
http://www.ifyouonlynews.com/	ifyouonlynews.com	http://mediabiasfactcheck.com/if-you-only-news/	low	left
http://oppositionreport.com	oppositionreport.com	http://mediabiasfactcheck.com/opposition-report/	low	left
http://newcenturytimes.com/	newcenturytimes.com	http://mediabiasfactcheck.com/new-century-times/	low	left
http://bluetribune.com/	bluetribune.com	https://mediabiasfactcheck.com/blue-tribune/	low	left
http://freakoutnation.com/	freakoutnation.com	http://mediabiasfactcheck.com/freakout-nation/	low	left
https://www.truebluescoop.com	truebluescoop.com	https://mediabiasfactcheck.com/true-blue-scoop/	low	left
http://www.fury.news/	fury.news	http://mediabiasfactcheck.com/fury-news/	low	right
http://constitution.com/	constitution.com	http://mediabiasfactcheck.com/the-constitution/	low	right
https://politicalmayhem.news	politicalmayhem.news	https://mediabiasfactcheck.com/political-mayhem-news/	low	right
https://triggerreset.net	triggerreset.net	https://mediabiasfactcheck.com/triggerreset/	low	right
http://www.dcclothesline.com/	dcclothesline.com	http://mediabiasfactcheck.com/the-d-c-clothesline/	low	right
http://france24-tv.com/	france24-tv.com	https://mediabiasfactcheck.com/france24-tv-com/	low	right
http://www.amazingnews.net/	amazingnews.net	https://mediabiasfactcheck.com/amazingnews-net/	low	right
https://newsandstoriesfromusa.com/	newsandstoriesfromusa.com	https://mediabiasfactcheck.com/news-stories-usa/	low	right
https://southafricatoday.net	southafricatoday.net	https://mediabiasfactcheck.com/south-africa-today/	low	right
http://blackpigeonspeaks.com/	blackpigeonspeaks.com	https://mediabiasfactcheck.com/black-pigeon-speaks/	low	right
http://conservativefighters.com/	conservativefighters.com	http://mediabiasfactcheck.com/conservative-fighters/	low	right
http://reagancoalition.com/	reagancoalition.com	http://mediabiasfactcheck.com/reagan-coalition/	low	right
https://newswars.com/	newswars.com	https://mediabiasfactcheck.com/newswars/	low	right
https://www.oathkeepers.org	oathkeepers.org	https://mediabiasfactcheck.com/oath-keepers/	low	right
http://www.patriotfires.com/	patriotfires.com	http://mediabiasfactcheck.com/patriot-fires/	low	right
http://www.thegoldwater.com/	thegoldwater.com	https://mediabiasfactcheck.com/the-goldwater/	low	right
http://newsuptoday.com/	newsuptoday.com	https://mediabiasfactcheck.com/news-up-today/	low	right
https://milo.yiannopoulos.net/	milo.yiannopoulos.net	http://mediabiasfactcheck.com/milo-news/	low	right
http://theduran.com/	theduran.com	http://mediabiasfactcheck.com/the-duran/	low	right
https://www.teaparty.org/	teaparty.org	http://mediabiasfactcheck.com/tea-party-inc/	low	right
http://www.frc.org	frc.org	http://mediabiasfactcheck.com/family-research-council/	low	right
http://conservativebyte.com	conservativebyte.com	https://mediabiasfactcheck.com/conservative-byte/	low	right
http://www.beaware.one	beaware.one	https://mediabiasfactcheck.com/beaware/	low	right
https://bluntforcetruth.com	bluntforcetruth.com	https://mediabiasfactcheck.com/blunt-force-truth/	low	right
http://bb4sp.com/	bb4sp.com	http://mediabiasfactcheck.com/bb4sp/	low	right
http://www.americanpatriotdaily.com/	americanpatriotdaily.com	http://mediabiasfactcheck.com/american-patriot-daily/	low	right
http://researchantisemitism.ca	researchantisemitism.ca	https://mediabiasfactcheck.com/centre-for-research-of-radicalism-and-national-security-crrns/	low	right
http://www.afa.net/	afa.net	http://mediabiasfactcheck.com/american-family-association/	low	right
http://truthinmedia.com/	truthinmedia.com	http://mediabiasfactcheck.com/truth-in-media/	low	right
https://rightwingnews.com/	rightwingnews.com	http://mediabiasfactcheck.com/right-wing-news/	low	right
http://www.newswithviews.com/	newswithviews.com	http://mediabiasfactcheck.com/news-with-views/	low	right
https://www.thepublicdiscourse.com/	thepublicdiscourse.com	https://mediabiasfactcheck.com/witherspoon-institute/	low	right
http://www.renewamerica.com	renewamerica.com	https://mediabiasfactcheck.com/renew-america/	low	right
http://www.shtfplan.com/	shtfplan.com	http://mediabiasfactcheck.com/shtfplan-com/	low	right
http://joeforamerica.com	joeforamerica.com	https://mediabiasfactcheck.com/joe-for-america/	low	right
https://newsbreakshere.com/	newsbreakshere.com	http://mediabiasfactcheck.com/newsbreakshere/	low	right
https://70news.wordpress.com/	70news.wordpress.com	https://mediabiasfactcheck.com/70-news/	low	right
http://www.surenews.com/	surenews.com	http://mediabiasfactcheck.com/sure-news/	low	right
http://usaconservativereport.com	usaconservativereport.com	https://mediabiasfactcheck.com/usa-conservative-report/	low	right
https://redice.tv/	redice.tv	https://mediabiasfactcheck.com/red-ice-tv/	low	right
https://patribotics.blog/	patribotics.blog	https://mediabiasfactcheck.com/patribotics-blog/	low	right
http://mbganews.com/	mbganews.com	https://mediabiasfactcheck.com/mbga-make-britain-great/	low	right
http://toprightnews.com	toprightnews.com	https://mediabiasfactcheck.com/top-right-news/	low	right
https://conservativemedia.com/	conservativemedia.com	https://mediabiasfactcheck.com/conservative-media/	low	right
http://consmovement.com/	consmovement.com	https://mediabiasfactcheck.com/conservative-movement/	low	right
https://www.thereligionofpeace.com/	thereligionofpeace.com	https://mediabiasfactcheck.com/the-religion-of-peace/	low	right
https://voiceofeurope.com/	voiceofeurope.com	https://mediabiasfactcheck.com/voice-of-europe/	low	right
http://www.hoggwatch.com	hoggwatch.com	https://mediabiasfactcheck.com/hogg-watch/	low	right
https://yesimright.com/	yesimright.com	http://mediabiasfactcheck.com/yes-im-right/	low	right
http://vidmax.com/	vidmax.com	http://mediabiasfactcheck.com/vidmax-2/	low	right
https://studionewsnetwork.com	studionewsnetwork.com	https://mediabiasfactcheck.com/studio-news-network/	low	right
http://conservativetribune.com/	conservativetribune.com	http://mediabiasfactcheck.com/conservative-tribune/	low	right
http://www.puppetstringnews.com/	puppetstringnews.com	https://mediabiasfactcheck.com/puppet-string-news/	low	right
http://www.progressivestoday.com/	progressivestoday.com	http://mediabiasfactcheck.com/progressives-today/	low	right
https://www.jihadwatch.org/	jihadwatch.org	http://mediabiasfactcheck.com/jihad-watch/	low	right
http://thepeoplestruth.com/	thepeoplestruth.com	https://mediabiasfactcheck.com/the-peoples-truth/	low	right
https://conservativedailypost.com/	conservativedailypost.com	http://mediabiasfactcheck.com/conservative-daily-post/	low	right
http://patrioticviralnews.com/	patrioticviralnews.com	http://mediabiasfactcheck.com/patriotic-viral-news/	low	right
https://concernedwomen.org/blog/	concernedwomen.org-blog	https://mediabiasfactcheck.com/concerned-women-america/	low	right
http://speisa.com/	speisa.com	https://mediabiasfactcheck.com/speisa/	low	right
http://gotnews.com/	gotnews.com	https://mediabiasfactcheck.com/gotnews/	low	right
http://personalliberty.com/	personalliberty.com	http://mediabiasfactcheck.com/personal-liberty/	low	right
http://www.trumpservativenews.info	trumpservativenews.info	https://mediabiasfactcheck.com/trumpservative-news/	low	right
https://thehornnews.com/	thehornnews.com	http://mediabiasfactcheck.com/the-horn-news/	low	right
http://www.focusonthefamily.com/	focusonthefamily.com	http://mediabiasfactcheck.com/focus-on-the-family/	low	right
http://rightalerts.com/	rightalerts.com	https://mediabiasfactcheck.com/right-alerts/	low	right
http://www.fairus.org/	fairus.org	http://mediabiasfactcheck.com/the-federation-for-american-immigration-reform-fair/	low	right
http://takimag.com/	takimag.com	https://mediabiasfactcheck.com/takis-magazine/	low	right
https://squawker.org/	squawker.org	https://mediabiasfactcheck.com/squawker/	low	right
http://pmnightlynews.com/	pmnightlynews.com	http://mediabiasfactcheck.com/pm-nightly-news/	low	right
http://politicalsitenews.com	politicalsitenews.com	https://mediabiasfactcheck.com/political-site-news/	low	right
http://www.amren.com/	amren.com	http://mediabiasfactcheck.com/american-renaissance-magazine/	low	right
https://www.adflegal.org/	adflegal.org	https://mediabiasfactcheck.com/alliance-defending-freedom/	low	right
https://www.10news.one/	10news.one	https://mediabiasfactcheck.com/10news-one/	low	right
http://www.tmn.today/	tmn.today	http://mediabiasfactcheck.com/tell-me-now/	low	right
https://www.acpeds.org/	acpeds.org	http://mediabiasfactcheck.com/american-college-of-pediatricians/	low	right
https://o4anews.com/	o4anews.com	http://mediabiasfactcheck.com/overpasses-for-america/	low	right
http://therightstuff.biz/	therightstuff.biz	http://mediabiasfactcheck.com/the-right-stuff/	low	right
http://en-volve.com/	en-volve.com	http://mediabiasfactcheck.com/en-volve/	low	right
http://www.dailypresser.com/	dailypresser.com	https://mediabiasfactcheck.com/daily-presser/	low	right
http://www.vdare.com/	vdare.com	http://mediabiasfactcheck.com/vdare/	low	right
http://dailyworldinformation.com	dailyworldinformation.com	https://mediabiasfactcheck.com/daily-world-information/	low	right
http://freedomsfinalstand.com/	freedomsfinalstand.com	http://mediabiasfactcheck.com/freedoms-final-stand/	low	right
http://www.exposinggovernment.com	exposinggovernment.com	https://mediabiasfactcheck.com/exposing-government/	low	right
http://thetruthdivision.com/	thetruthdivision.com	http://mediabiasfactcheck.com/the-truth-division/	low	right
https://www.speakgov.com/	speakgov.com	https://mediabiasfactcheck.com/speakgov-com/	low	right
http://ladylibertysnews.com/	ladylibertysnews.com	http://mediabiasfactcheck.com/lady-liberty-news/	low	right
http://conservativepost.com/	conservativepost.com	http://mediabiasfactcheck.com/conservative-post/	low	right
https://clarionproject.org/	clarionproject.org	http://mediabiasfactcheck.com/clarion-project/	low	right
http://truthuncensored.net/	truthuncensored.net	https://mediabiasfactcheck.com/truth-uncensored/	low	right
